Features,comp,Topic,k,Month,protos.random,n,comp1,comp2,Hop,protos,svm,diff,protos.diff,by
BoW,C-L,ClimateChange,8,Mar,0.556,10,C,L,2,0.5852,0.6915,0.1063,0.0292,Ideology
BoW,C-L,ClimateChange,8,May,0.544,10,C,L,2,0.6269,0.7031,0.0762,0.0829,Ideology
BoW,C-L,ClimateChange,8,Sep,0.5555,10,C,L,2,0.6307,0.7263,0.0956,0.0752,Ideology
BoW,C-L,ClimateChange,16,Apr,0.551,10,C,L,2,0.6262,0.7028,0.0766,0.0752,Ideology
BoW,C-L,ClimateChange,16,Aug,0.5389,10,C,L,2,0.606,0.682,0.076,0.0671,Ideology
BoW,C-L,ClimateChange,16,Feb,0.5733,10,C,L,2,0.6251,0.6707,0.0456,0.0517,Ideology
BoW,C-L,ClimateChange,16,Jan,0.5445,10,C,L,2,0.6199,0.6907,0.0708,0.0753,Ideology
BoW,C-L,ClimateChange,16,Jul,0.5481,10,C,L,2,0.6267,0.7042,0.0775,0.0786,Ideology
BoW,C-L,ClimateChange,16,Jun,0.5617,10,C,L,2,0.6067,0.7023,0.0957,0.045,Ideology
BoW,C-L,ClimateChange,16,Mar,0.5774,10,C,L,2,0.6005,0.6915,0.091,0.0231,Ideology
BoW,C-L,ClimateChange,16,May,0.5611,10,C,L,2,0.6354,0.7031,0.0677,0.0743,Ideology
BoW,C-L,ClimateChange,16,Sep,0.5757,10,C,L,2,0.6544,0.7263,0.0718,0.0787,Ideology
BoW,C-L,ClimateChange,32,Apr,0.582,10,C,L,2,0.6427,0.7028,0.0601,0.0607,Ideology
BoW,C-L,ClimateChange,32,Aug,0.5675,10,C,L,2,0.6381,0.682,0.0439,0.0706,Ideology
BoW,C-L,ClimateChange,32,Feb,0.5924,10,C,L,2,0.6399,0.6707,0.0308,0.0475,Ideology
BoW,C-L,ClimateChange,32,Jan,0.5865,10,C,L,2,0.6433,0.6907,0.0474,0.0568,Ideology
BoW,C-L,ClimateChange,32,Jul,0.5869,10,C,L,2,0.6452,0.7042,0.059,0.0582,Ideology
BoW,C-L,ClimateChange,32,Jun,0.5674,10,C,L,2,0.6404,0.7023,0.0619,0.0731,Ideology
BoW,C-L,ClimateChange,32,Mar,0.5758,10,C,L,2,0.6182,0.6915,0.0733,0.0424,Ideology
BoW,C-L,ClimateChange,32,May,0.5695,10,C,L,2,0.6531,0.7031,0.05,0.0836,Ideology
BoW,C-L,ClimateChange,32,Sep,0.5966,10,C,L,2,0.6703,0.7263,0.0559,0.0738,Ideology
BoW,C-L,GunControl,4,Apr,0.5135,10,C,L,2,0.5851,0.7107,0.1256,0.0717,Ideology
BoW,C-L,GunControl,4,Aug,0.5417,10,C,L,2,0.5694,0.7373,0.1679,0.0278,Ideology
BoW,C-L,GunControl,4,Feb,0.535,10,C,L,2,0.5967,0.6922,0.0955,0.0618,Ideology
BoW,C-L,GunControl,4,Jan,0.538,10,C,L,2,0.6238,0.6796,0.0558,0.0858,Ideology
BoW,C-L,GunControl,4,Jul,0.5589,10,C,L,2,0.6663,0.6766,0.0103,0.1074,Ideology
BoW,C-L,GunControl,4,Jun,0.5619,10,C,L,2,0.6436,0.672,0.0285,0.0817,Ideology
BoW,C-L,GunControl,4,Mar,0.5347,10,C,L,2,0.6078,0.7085,0.1007,0.0731,Ideology
BoW,C-L,GunControl,4,May,0.515,10,C,L,2,0.589,0.674,0.0849,0.074,Ideology
BoW,C-L,GunControl,4,Sep,0.5442,10,C,L,2,0.5534,0.7272,0.1738,0.0092,Ideology
BoW,C-L,GunControl,8,Apr,0.5434,10,C,L,2,0.6159,0.7107,0.0948,0.0724,Ideology
BoW,C-L,GunControl,8,Aug,0.5432,10,C,L,2,0.5959,0.7373,0.1415,0.0527,Ideology
BoW,C-L,GunControl,8,Feb,0.5461,10,C,L,2,0.6276,0.6922,0.0646,0.0815,Ideology
BoW,C-L,GunControl,8,Jan,0.5554,10,C,L,2,0.6464,0.6796,0.0331,0.0911,Ideology
BoW,C-L,GunControl,8,Jul,0.5896,10,C,L,2,0.6441,0.6766,0.0325,0.0545,Ideology
BoW,C-L,GunControl,8,Jun,0.5479,10,C,L,2,0.6321,0.672,0.04,0.0842,Ideology
BoW,C-L,GunControl,8,Mar,0.5584,10,C,L,2,0.6508,0.7085,0.0577,0.0923,Ideology
BoW,C-L,GunControl,8,May,0.5566,10,C,L,2,0.6481,0.674,0.0258,0.0915,Ideology
BoW,C-L,GunControl,8,Sep,0.5621,10,C,L,2,0.6,0.7272,0.1272,0.0379,Ideology
BoW,C-L,GunControl,16,Apr,0.5811,10,C,L,2,0.6362,0.7107,0.0745,0.0551,Ideology
BoW,C-L,GunControl,16,Aug,0.566,10,C,L,2,0.6353,0.7373,0.102,0.0693,Ideology
BoW,C-L,GunControl,16,Feb,0.5677,10,C,L,2,0.6165,0.6922,0.0757,0.0488,Ideology
BoW,C-L,GunControl,16,Jan,0.5821,10,C,L,2,0.684,0.6796,-0.0045,0.1019,Ideology
BoW,C-L,GunControl,16,Jul,0.6045,10,C,L,2,0.6716,0.6766,0.0051,0.0671,Ideology
BoW,C-L,GunControl,16,Jun,0.5929,10,C,L,2,0.6264,0.672,0.0457,0.0334,Ideology
BoW,C-L,GunControl,16,Mar,0.5814,10,C,L,2,0.6629,0.7085,0.0456,0.0815,Ideology
BoW,C-L,GunControl,16,May,0.5886,10,C,L,2,0.676,0.674,-0.0021,0.0874,Ideology
BoW,C-L,GunControl,16,Sep,0.5879,10,C,L,2,0.645,0.7272,0.0823,0.0571,Ideology
BoW,C-L,GunControl,32,Apr,0.6087,10,C,L,2,0.6402,0.7107,0.0705,0.0315,Ideology
BoW,C-L,GunControl,32,Aug,0.5751,10,C,L,2,0.6579,0.7373,0.0794,0.0828,Ideology
BoW,C-L,GunControl,32,Feb,0.6185,10,C,L,2,0.6513,0.6922,0.0409,0.0328,Ideology
BoW,C-L,GunControl,32,Jan,0.6048,10,C,L,2,0.6735,0.6796,0.006,0.0687,Ideology
BoW,C-L,GunControl,32,Jul,0.6556,10,C,L,2,0.6714,0.6766,0.0052,0.0158,Ideology
BoW,C-L,GunControl,32,Jun,0.5783,10,C,L,2,0.6256,0.672,0.0465,0.0473,Ideology
BoW,C-L,GunControl,32,Mar,0.6197,10,C,L,2,0.6796,0.7085,0.0289,0.0599,Ideology
BoW,C-L,GunControl,32,May,0.6141,10,C,L,2,0.6579,0.674,0.016,0.0438,Ideology
BoW,C-L,GunControl,32,Sep,0.6019,10,C,L,2,0.6725,0.7272,0.0548,0.0706,Ideology
BoW,C-L,IllegalImmi,4,Apr,0.5597,10,C,L,2,0.6175,0.7388,0.1212,0.0578,Ideology
BoW,C-L,IllegalImmi,4,Aug,0.5533,10,C,L,2,0.6196,0.7139,0.0943,0.0663,Ideology
BoW,C-L,IllegalImmi,4,Feb,0.5231,10,C,L,2,0.5719,0.6894,0.1175,0.0488,Ideology
BoW,C-L,IllegalImmi,4,Jan,0.5591,10,C,L,2,0.637,0.7282,0.0913,0.0779,Ideology
BoW,C-L,IllegalImmi,4,Jul,0.5651,10,C,L,2,0.6027,0.7093,0.1066,0.0376,Ideology
BoW,C-L,IllegalImmi,4,Jun,0.5392,10,C,L,2,0.591,0.6742,0.0832,0.0518,Ideology
BoW,C-L,IllegalImmi,4,Mar,0.5482,10,C,L,2,0.6343,0.6661,0.0319,0.0861,Ideology
BoW,C-L,IllegalImmi,4,May,0.5408,10,C,L,2,0.6063,0.7205,0.1142,0.0656,Ideology
BoW,C-L,IllegalImmi,4,Sep,0.5467,10,C,L,2,0.5958,0.7041,0.1083,0.0492,Ideology
BoW,C-L,IllegalImmi,8,Apr,0.5662,10,C,L,2,0.6189,0.7388,0.1199,0.0527,Ideology
BoW,C-L,IllegalImmi,8,Aug,0.5536,10,C,L,2,0.6393,0.7139,0.0746,0.0857,Ideology
BoW,C-L,IllegalImmi,8,Feb,0.5398,10,C,L,2,0.599,0.6894,0.0904,0.0592,Ideology
BoW,C-L,IllegalImmi,8,Jan,0.5774,10,C,L,2,0.6529,0.7282,0.0754,0.0754,Ideology
BoW,C-L,IllegalImmi,8,Jul,0.5747,10,C,L,2,0.6233,0.7093,0.086,0.0486,Ideology
BoW,C-L,IllegalImmi,8,Jun,0.5458,10,C,L,2,0.582,0.6742,0.0922,0.0362,Ideology
BoW,C-L,IllegalImmi,8,Mar,0.5658,10,C,L,2,0.6506,0.6661,0.0155,0.0848,Ideology
BoW,C-L,IllegalImmi,8,May,0.5955,10,C,L,2,0.6211,0.7205,0.0994,0.0256,Ideology
BoW,C-L,IllegalImmi,8,Sep,0.5543,10,C,L,2,0.6147,0.7041,0.0894,0.0604,Ideology
BoW,C-L,IllegalImmi,16,Apr,0.6095,10,C,L,2,0.6552,0.7388,0.0835,0.0457,Ideology
BoW,C-L,IllegalImmi,16,Aug,0.5802,10,C,L,2,0.6581,0.7139,0.0558,0.0779,Ideology
BoW,C-L,IllegalImmi,16,Feb,0.5513,10,C,L,2,0.6198,0.6894,0.0696,0.0685,Ideology
BoW,C-L,IllegalImmi,16,Jan,0.6187,10,C,L,2,0.6684,0.7282,0.0599,0.0497,Ideology
BoW,C-L,IllegalImmi,16,Jul,0.6015,10,C,L,2,0.6358,0.7093,0.0735,0.0343,Ideology
BoW,C-L,IllegalImmi,16,Jun,0.5608,10,C,L,2,0.6166,0.6742,0.0575,0.0559,Ideology
BoW,C-L,IllegalImmi,16,Mar,0.6175,10,C,L,2,0.6698,0.6661,-0.0036,0.0523,Ideology
BoW,C-L,IllegalImmi,16,May,0.6018,10,C,L,2,0.6547,0.7205,0.0658,0.0528,Ideology
BoW,C-L,IllegalImmi,16,Sep,0.5723,10,C,L,2,0.6312,0.7041,0.0729,0.0589,Ideology
BoW,C-L,IllegalImmi,32,Apr,0.6364,10,C,L,2,0.6773,0.7388,0.0614,0.0409,Ideology
BoW,C-L,IllegalImmi,32,Aug,0.6094,10,C,L,2,0.6812,0.7139,0.0327,0.0718,Ideology
BoW,C-L,IllegalImmi,32,Feb,0.596,10,C,L,2,0.6447,0.6894,0.0448,0.0487,Ideology
BoW,C-L,IllegalImmi,32,Jan,0.6308,10,C,L,2,0.7048,0.7282,0.0234,0.074,Ideology
BoW,C-L,IllegalImmi,32,Jul,0.6403,10,C,L,2,0.6509,0.7093,0.0585,0.0105,Ideology
BoW,C-L,IllegalImmi,32,Jun,0.6079,10,C,L,2,0.637,0.6742,0.0371,0.0291,Ideology
BoW,C-L,IllegalImmi,32,Mar,0.6268,10,C,L,2,0.6682,0.6661,-0.0021,0.0414,Ideology
BoW,C-L,IllegalImmi,32,May,0.6272,10,C,L,2,0.6864,0.7205,0.0341,0.0592,Ideology
BoW,C-L,IllegalImmi,32,Sep,0.6452,10,C,L,2,0.6506,0.7041,0.0535,0.0054,Ideology
BoW,C-L,LGBT,4,Apr,0.5634,10,C,L,2,0.6218,0.7175,0.0957,0.0584,Ideology
BoW,C-L,LGBT,4,Aug,0.5448,10,C,L,2,0.5867,0.6912,0.1045,0.0419,Ideology
BoW,C-L,LGBT,4,Feb,0.5884,10,C,L,2,0.6563,0.7273,0.0711,0.0679,Ideology
BoW,C-L,LGBT,4,Jan,0.542,10,C,L,2,0.6032,0.7077,0.1045,0.0612,Ideology
BoW,C-L,LGBT,4,Jul,0.5401,10,C,L,2,0.6189,0.7055,0.0866,0.0788,Ideology
BoW,C-L,LGBT,4,Jun,0.5675,10,C,L,2,0.6288,0.7325,0.1037,0.0614,Ideology
BoW,C-L,LGBT,4,Mar,0.5589,10,C,L,2,0.5984,0.7348,0.1364,0.0394,Ideology
BoW,C-L,LGBT,4,May,0.5475,10,C,L,2,0.6451,0.7753,0.1302,0.0976,Ideology
BoW,C-L,LGBT,4,Sep,0.5432,10,C,L,2,0.6168,0.6786,0.0619,0.0736,Ideology
BoW,C-L,LGBT,8,Apr,0.5772,10,C,L,2,0.6419,0.7175,0.0756,0.0646,Ideology
BoW,C-L,LGBT,8,Aug,0.5728,10,C,L,2,0.5727,0.6912,0.1185,-1e-04,Ideology
BoW,C-L,LGBT,8,Feb,0.6235,10,C,L,2,0.6682,0.7273,0.0591,0.0447,Ideology
BoW,C-L,LGBT,8,Jan,0.5852,10,C,L,2,0.6426,0.7077,0.0651,0.0575,Ideology
BoW,C-L,LGBT,8,Jul,0.5844,10,C,L,2,0.6168,0.7055,0.0887,0.0324,Ideology
BoW,C-L,LGBT,8,Jun,0.5786,10,C,L,2,0.6465,0.7325,0.0861,0.0679,Ideology
BoW,C-L,LGBT,8,Mar,0.5463,10,C,L,2,0.6273,0.7348,0.1074,0.081,Ideology
BoW,C-L,LGBT,8,May,0.5455,10,C,L,2,0.6663,0.7753,0.1089,0.1209,Ideology
BoW,C-L,LGBT,8,Sep,0.5569,10,C,L,2,0.6381,0.6786,0.0406,0.0812,Ideology
BoW,C-L,LGBT,16,Apr,0.5963,10,C,L,2,0.6526,0.7175,0.0649,0.0564,Ideology
BoW,C-L,LGBT,16,Aug,0.586,10,C,L,2,0.6147,0.6912,0.0766,0.0287,Ideology
BoW,C-L,LGBT,16,Feb,0.6446,10,C,L,2,0.6918,0.7273,0.0356,0.0472,Ideology
BoW,C-L,LGBT,16,Jan,0.6051,10,C,L,2,0.6622,0.7077,0.0455,0.0572,Ideology
BoW,C-L,LGBT,16,Jul,0.579,10,C,L,2,0.6556,0.7055,0.0499,0.0766,Ideology
BoW,C-L,LGBT,16,Jun,0.5926,10,C,L,2,0.6634,0.7325,0.0692,0.0707,Ideology
BoW,C-L,LGBT,16,Mar,0.586,10,C,L,2,0.645,0.7348,0.0897,0.059,Ideology
BoW,C-L,LGBT,16,May,0.5946,10,C,L,2,0.6973,0.7753,0.0779,0.1027,Ideology
BoW,C-L,LGBT,16,Sep,0.5942,10,C,L,2,0.6647,0.6786,0.014,0.0705,Ideology
BoW,C-L,LGBT,32,Apr,0.6094,10,C,L,2,0.681,0.7175,0.0365,0.0715,Ideology
BoW,C-L,LGBT,32,Aug,0.6225,10,C,L,2,0.6565,0.6912,0.0347,0.0341,Ideology
BoW,C-L,LGBT,32,Feb,0.662,10,C,L,2,0.706,0.7273,0.0213,0.044,Ideology
BoW,C-L,LGBT,32,Jan,0.6349,10,C,L,2,0.6672,0.7077,0.0405,0.0323,Ideology
BoW,C-L,LGBT,32,Jul,0.5976,10,C,L,2,0.6605,0.7055,0.0451,0.0629,Ideology
BoW,C-L,LGBT,32,Jun,0.6154,10,C,L,2,0.6867,0.7325,0.0458,0.0714,Ideology
BoW,C-L,LGBT,32,Mar,0.6114,10,C,L,2,0.6782,0.7348,0.0565,0.0668,Ideology
BoW,C-L,LGBT,32,May,0.6438,10,C,L,2,0.7257,0.7753,0.0495,0.0819,Ideology
BoW,C-L,LGBT,32,Sep,0.6356,10,C,L,2,0.6664,0.6786,0.0123,0.0308,Ideology
BoW,C-LC,AsylumSeekers,4,Apr,0.5178,10,C,LC,1,0.5976,0.67,0.0724,0.0798,Ideology
BoW,C-LC,AsylumSeekers,4,Aug,0.5254,10,C,LC,1,0.5758,0.631,0.0553,0.0504,Ideology
BoW,C-LC,AsylumSeekers,4,Feb,0.5255,10,C,LC,1,0.5657,0.6226,0.0569,0.0402,Ideology
BoW,C-LC,AsylumSeekers,4,Jan,0.5133,10,C,LC,1,0.5307,0.6281,0.0974,0.0173,Ideology
BoW,C-LC,AsylumSeekers,4,Jul,0.517,10,C,LC,1,0.553,0.5942,0.0412,0.0359,Ideology
BoW,C-LC,AsylumSeekers,4,Jun,0.5206,10,C,LC,1,0.5396,0.6203,0.0807,0.0189,Ideology
BoW,C-LC,AsylumSeekers,4,Mar,0.5292,10,C,LC,1,0.5629,0.6583,0.0954,0.0337,Ideology
BoW,C-LC,AsylumSeekers,4,May,0.5038,10,C,LC,1,0.5627,0.6282,0.0655,0.0589,Ideology
BoW,C-LC,AsylumSeekers,4,Sep,0.5111,10,C,LC,1,0.5689,0.5979,0.029,0.0578,Ideology
BoW,C-LC,AsylumSeekers,8,Apr,0.5466,10,C,LC,1,0.595,0.67,0.075,0.0485,Ideology
BoW,C-LC,AsylumSeekers,8,Aug,0.5213,10,C,LC,1,0.5684,0.631,0.0626,0.0471,Ideology
BoW,C-LC,AsylumSeekers,8,Feb,0.5255,10,C,LC,1,0.5852,0.6226,0.0373,0.0597,Ideology
BoW,C-LC,AsylumSeekers,8,Jan,0.5251,10,C,LC,1,0.5232,0.6281,0.1049,-0.0019,Ideology
BoW,C-LC,AsylumSeekers,8,Jul,0.5162,10,C,LC,1,0.55,0.5942,0.0442,0.0338,Ideology
BoW,C-LC,AsylumSeekers,8,Jun,0.5365,10,C,LC,1,0.567,0.6203,0.0534,0.0305,Ideology
BoW,C-LC,AsylumSeekers,8,Mar,0.5289,10,C,LC,1,0.5715,0.6583,0.0868,0.0426,Ideology
BoW,C-LC,AsylumSeekers,8,May,0.5044,10,C,LC,1,0.5805,0.6282,0.0477,0.0762,Ideology
BoW,C-LC,AsylumSeekers,8,Sep,0.5173,10,C,LC,1,0.5723,0.5979,0.0256,0.055,Ideology
BoW,C-LC,AsylumSeekers,16,Apr,0.5464,10,C,LC,1,0.6156,0.67,0.0544,0.0693,Ideology
BoW,C-LC,AsylumSeekers,16,Aug,0.5378,10,C,LC,1,0.61,0.631,0.0211,0.0722,Ideology
BoW,C-LC,AsylumSeekers,16,Feb,0.5275,10,C,LC,1,0.5974,0.6226,0.0251,0.07,Ideology
BoW,C-LC,AsylumSeekers,16,Jan,0.5271,10,C,LC,1,0.5556,0.6281,0.0726,0.0285,Ideology
BoW,C-LC,AsylumSeekers,16,Jul,0.5262,10,C,LC,1,0.5706,0.5942,0.0236,0.0444,Ideology
BoW,C-LC,AsylumSeekers,16,Jun,0.525,10,C,LC,1,0.5792,0.6203,0.0411,0.0542,Ideology
BoW,C-LC,AsylumSeekers,16,Mar,0.5498,10,C,LC,1,0.6148,0.6583,0.0435,0.0649,Ideology
BoW,C-LC,AsylumSeekers,16,May,0.5392,10,C,LC,1,0.5945,0.6282,0.0337,0.0553,Ideology
BoW,C-LC,AsylumSeekers,16,Sep,0.5133,10,C,LC,1,0.5772,0.5979,0.0207,0.0639,Ideology
BoW,C-LC,AsylumSeekers,32,Apr,0.5752,10,C,LC,1,0.6145,0.67,0.0555,0.0393,Ideology
BoW,C-LC,AsylumSeekers,32,Aug,0.5799,10,C,LC,1,0.6255,0.631,0.0055,0.0456,Ideology
BoW,C-LC,AsylumSeekers,32,Feb,0.5573,10,C,LC,1,0.6062,0.6226,0.0164,0.0489,Ideology
BoW,C-LC,AsylumSeekers,32,Jan,0.5401,10,C,LC,1,0.5874,0.6281,0.0407,0.0473,Ideology
BoW,C-LC,AsylumSeekers,32,Jul,0.5239,10,C,LC,1,0.5796,0.5942,0.0146,0.0557,Ideology
BoW,C-LC,AsylumSeekers,32,Jun,0.541,10,C,LC,1,0.5903,0.6203,0.03,0.0492,Ideology
BoW,C-LC,AsylumSeekers,32,Mar,0.5541,10,C,LC,1,0.6208,0.6583,0.0375,0.0667,Ideology
BoW,C-LC,AsylumSeekers,32,May,0.5543,10,C,LC,1,0.603,0.6282,0.0252,0.0487,Ideology
BoW,C-LC,AsylumSeekers,32,Sep,0.5454,10,C,LC,1,0.5799,0.5979,0.018,0.0345,Ideology
BoW,C-LC,ClimateChange,4,Apr,0.5102,10,C,LC,1,0.5489,0.6301,0.0812,0.0387,Ideology
BoW,C-LC,ClimateChange,4,Aug,0.5026,10,C,LC,1,0.5314,0.6134,0.082,0.0288,Ideology
BoW,C-LC,ClimateChange,4,Feb,0.509,10,C,LC,1,0.5377,0.607,0.0692,0.0288,Ideology
BoW,C-LC,ClimateChange,4,Jan,0.5195,10,C,LC,1,0.5422,0.5952,0.0531,0.0227,Ideology
BoW,C-LC,ClimateChange,4,Jul,0.5207,10,C,LC,1,0.5496,0.6318,0.0823,0.0289,Ideology
BoW,C-LC,ClimateChange,4,Jun,0.5259,10,C,LC,1,0.5424,0.6314,0.089,0.0165,Ideology
BoW,C-LC,ClimateChange,4,Mar,0.5229,10,C,LC,1,0.5314,0.6317,0.1004,0.0084,Ideology
BoW,C-LC,ClimateChange,4,May,0.5252,10,C,LC,1,0.5507,0.6203,0.0696,0.0255,Ideology
BoW,C-LC,ClimateChange,4,Sep,0.5083,10,C,LC,1,0.5469,0.6376,0.0908,0.0385,Ideology
BoW,C-LC,ClimateChange,8,Apr,0.5284,10,C,LC,1,0.5538,0.6301,0.0764,0.0253,Ideology
BoW,C-LC,ClimateChange,8,Aug,0.5108,10,C,LC,1,0.539,0.6134,0.0745,0.0282,Ideology
BoW,C-LC,ClimateChange,8,Feb,0.5283,10,C,LC,1,0.5583,0.607,0.0486,0.03,Ideology
BoW,C-LC,ClimateChange,8,Jan,0.519,10,C,LC,1,0.5418,0.5952,0.0535,0.0228,Ideology
BoW,C-LC,ClimateChange,8,Jul,0.521,10,C,LC,1,0.5494,0.6318,0.0824,0.0284,Ideology
BoW,C-LC,ClimateChange,8,Jun,0.5262,10,C,LC,1,0.5569,0.6314,0.0745,0.0307,Ideology
BoW,C-LC,ClimateChange,8,Mar,0.5293,10,C,LC,1,0.5558,0.6317,0.0759,0.0265,Ideology
BoW,C-LC,ClimateChange,8,May,0.538,10,C,LC,1,0.5711,0.6203,0.0493,0.0331,Ideology
BoW,C-LC,ClimateChange,8,Sep,0.5169,10,C,LC,1,0.5614,0.6376,0.0762,0.0446,Ideology
BoW,C-LC,ClimateChange,16,Apr,0.5293,10,C,LC,1,0.5583,0.6301,0.0719,0.0289,Ideology
BoW,C-LC,ClimateChange,16,Aug,0.5147,10,C,LC,1,0.5519,0.6134,0.0615,0.0372,Ideology
BoW,C-LC,ClimateChange,16,Feb,0.5306,10,C,LC,1,0.5546,0.607,0.0523,0.0241,Ideology
BoW,C-LC,ClimateChange,16,Jan,0.5371,10,C,LC,1,0.5615,0.5952,0.0337,0.0244,Ideology
BoW,C-LC,ClimateChange,16,Jul,0.5214,10,C,LC,1,0.5892,0.6318,0.0427,0.0678,Ideology
BoW,C-LC,ClimateChange,16,Jun,0.5311,10,C,LC,1,0.5779,0.6314,0.0534,0.0468,Ideology
BoW,C-LC,ClimateChange,16,Mar,0.5407,10,C,LC,1,0.5726,0.6317,0.0591,0.0319,Ideology
BoW,C-LC,ClimateChange,16,May,0.5307,10,C,LC,1,0.5814,0.6203,0.039,0.0507,Ideology
BoW,C-LC,ClimateChange,16,Sep,0.5269,10,C,LC,1,0.5767,0.6376,0.0609,0.0499,Ideology
BoW,C-LC,ClimateChange,32,Apr,0.5325,10,C,LC,1,0.5735,0.6301,0.0566,0.041,Ideology
BoW,C-LC,ClimateChange,32,Aug,0.5343,10,C,LC,1,0.569,0.6134,0.0445,0.0347,Ideology
BoW,C-LC,ClimateChange,32,Feb,0.5465,10,C,LC,1,0.5791,0.607,0.0278,0.0327,Ideology
BoW,C-LC,ClimateChange,32,Jan,0.5372,10,C,LC,1,0.5726,0.5952,0.0226,0.0354,Ideology
BoW,C-LC,ClimateChange,32,Jul,0.5371,10,C,LC,1,0.5937,0.6318,0.0382,0.0566,Ideology
BoW,C-LC,ClimateChange,32,Jun,0.5474,10,C,LC,1,0.5919,0.6314,0.0395,0.0444,Ideology
BoW,C-LC,ClimateChange,32,Mar,0.5458,10,C,LC,1,0.58,0.6317,0.0517,0.0342,Ideology
BoW,C-LC,ClimateChange,32,May,0.5379,10,C,LC,1,0.5908,0.6203,0.0295,0.0529,Ideology
BoW,C-LC,ClimateChange,32,Sep,0.5478,10,C,LC,1,0.5998,0.6376,0.0379,0.052,Ideology
BoW,C-LC,GunControl,4,Apr,0.5165,10,C,LC,1,0.5316,0.5891,0.0575,0.0151,Ideology
BoW,C-LC,GunControl,4,Aug,0.5151,10,C,LC,1,0.5325,0.6292,0.0966,0.0174,Ideology
BoW,C-LC,GunControl,4,Feb,0.5095,10,C,LC,1,0.5295,0.5966,0.0671,0.02,Ideology
BoW,C-LC,GunControl,4,Jan,0.5338,10,C,LC,1,0.5779,0.6135,0.0356,0.0441,Ideology
BoW,C-LC,GunControl,4,Jul,0.5432,10,C,LC,1,0.5823,0.621,0.0388,0.0391,Ideology
BoW,C-LC,GunControl,4,Jun,0.5178,10,C,LC,1,0.533,0.5531,0.0201,0.0152,Ideology
BoW,C-LC,GunControl,4,Mar,0.5319,10,C,LC,1,0.5724,0.6238,0.0514,0.0405,Ideology
BoW,C-LC,GunControl,4,May,0.5131,10,C,LC,1,0.5371,0.5975,0.0604,0.024,Ideology
BoW,C-LC,GunControl,4,Sep,0.4995,10,C,LC,1,0.5324,0.6097,0.0772,0.033,Ideology
BoW,C-LC,GunControl,8,Apr,0.5315,10,C,LC,1,0.5526,0.5891,0.0366,0.0211,Ideology
BoW,C-LC,GunControl,8,Aug,0.5282,10,C,LC,1,0.563,0.6292,0.0662,0.0349,Ideology
BoW,C-LC,GunControl,8,Feb,0.5113,10,C,LC,1,0.5351,0.5966,0.0615,0.0238,Ideology
BoW,C-LC,GunControl,8,Jan,0.5413,10,C,LC,1,0.5784,0.6135,0.0352,0.0371,Ideology
BoW,C-LC,GunControl,8,Jul,0.5816,10,C,LC,1,0.5792,0.621,0.0418,-0.0024,Ideology
BoW,C-LC,GunControl,8,Jun,0.5047,10,C,LC,1,0.5467,0.5531,0.0064,0.042,Ideology
BoW,C-LC,GunControl,8,Mar,0.5369,10,C,LC,1,0.5663,0.6238,0.0575,0.0294,Ideology
BoW,C-LC,GunControl,8,May,0.5402,10,C,LC,1,0.565,0.5975,0.0325,0.0248,Ideology
BoW,C-LC,GunControl,8,Sep,0.4948,10,C,LC,1,0.5445,0.6097,0.0652,0.0497,Ideology
BoW,C-LC,GunControl,16,Apr,0.5374,10,C,LC,1,0.5731,0.5891,0.0161,0.0356,Ideology
BoW,C-LC,GunControl,16,Aug,0.5368,10,C,LC,1,0.5696,0.6292,0.0596,0.0327,Ideology
BoW,C-LC,GunControl,16,Feb,0.524,10,C,LC,1,0.5533,0.5966,0.0432,0.0293,Ideology
BoW,C-LC,GunControl,16,Jan,0.5484,10,C,LC,1,0.6022,0.6135,0.0113,0.0538,Ideology
BoW,C-LC,GunControl,16,Jul,0.5746,10,C,LC,1,0.5771,0.621,0.0439,0.0026,Ideology
BoW,C-LC,GunControl,16,Jun,0.5211,10,C,LC,1,0.5664,0.5531,-0.0133,0.0453,Ideology
BoW,C-LC,GunControl,16,Mar,0.5363,10,C,LC,1,0.5982,0.6238,0.0256,0.0619,Ideology
BoW,C-LC,GunControl,16,May,0.5425,10,C,LC,1,0.5568,0.5975,0.0407,0.0142,Ideology
BoW,C-LC,GunControl,16,Sep,0.5028,10,C,LC,1,0.5566,0.6097,0.0531,0.0539,Ideology
BoW,C-LC,GunControl,32,Apr,0.5514,10,C,LC,1,0.5486,0.5891,0.0406,-0.0029,Ideology
BoW,C-LC,GunControl,32,Aug,0.5382,10,C,LC,1,0.5929,0.6292,0.0363,0.0547,Ideology
BoW,C-LC,GunControl,32,Feb,0.5332,10,C,LC,1,0.5859,0.5966,0.0107,0.0527,Ideology
BoW,C-LC,GunControl,32,Jan,0.5514,10,C,LC,1,0.6028,0.6135,0.0107,0.0514,Ideology
BoW,C-LC,GunControl,32,Jul,0.5856,10,C,LC,1,0.5953,0.621,0.0258,0.0097,Ideology
BoW,C-LC,GunControl,32,Jun,0.549,10,C,LC,1,0.5459,0.5531,0.0072,-0.0031,Ideology
BoW,C-LC,GunControl,32,Mar,0.5597,10,C,LC,1,0.5853,0.6238,0.0385,0.0257,Ideology
BoW,C-LC,GunControl,32,May,0.5341,10,C,LC,1,0.5775,0.5975,0.02,0.0434,Ideology
BoW,C-LC,GunControl,32,Sep,0.5239,10,C,LC,1,0.5725,0.6097,0.0372,0.0486,Ideology
